Date,Invoice ID,Product Line,Item_Type,BASEUNIT,Quantity,Unit price,Tax 5%,cogs,Total,DIVISION
02/15/2019,SI881-BNY-78/79,NMC THEKI DAHI 500ML,Snack Foods,PC,4,68.55,13.71,274.2,287.91,maitidevi
08/02/2019,SI882-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Dairy,PC,5,64.97,16.2425,324.85,341.0925,maitidevi
02/13/2019,SI883-BNY-78/79,VIM BAR 90GMS,Others,PC,2,14.87,1.487,29.74,31.227,maitidevi
01/30/2019,SI883-BNY-78/79,HARPIC POWER PLUS ORIGINAL 900ML,Snack Foods,PC,1,22.38,1.119,22.38,23.499,maitidevi
08/01/2019,SI883-BNY-78/79,PRIL LIME GREASE FIGHTER 225ML,Baking Goods,PC,3,24.31,3.6465,72.93,76.5765,maitidevi
03/30/2019,SI884-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Health and Hygiene,PC,8,10.18,4.072,81.44,85.512,maitidevi
02/03/2019,SI884-BNY-78/79,PAICHO HEALTHY MILLET FLOUR 1KG,Fruits and Vegetables,PC,5,92.49,23.1225,462.45,485.5725,maitidevi
01/14/2019,SI885-BNY-78/79,KITCHEN FRIDGE BOTTLE 1/2 LTR,Meat,PC,9,44.84,20.178,403.56,423.738,maitidevi
09/02/2019,SI885-BNY-78/79,RUM PUM CHOW CHOW 75GMS,Others,PC,10,84.61,42.305,846.1,888.405,maitidevi
03/14/2019,SI885-BNY-78/79,MOTI CHIMTY TRIANGLE,Hard Drinks,PC,1,42.85,2.1425,42.85,44.9925,maitidevi
10/03/2019,SI885-BNY-78/79,COTTON BUDS DORIA,Snack Foods,PC,9,35.79,16.1055,322.11,338.2155,maitidevi
02/22/2019,SI885-BNY-78/79,MUSURO DAAL NON-POLISHED SMALL 500GMS,Household,kg,2,12.73,1.273,25.46,26.733,maitidevi
10/01/2019,SI885-BNY-78/79,LALI VEG NOODLES 85GMS,Frozen Foods,PC,7,83.14,29.099,581.98,611.079,maitidevi
02/02/2019,SI885-BNY-78/79,WAI WAI PET PUJA CHICKET FLAVOUR 75GM,Dairy,PKT,2,83.35,8.335,166.7,175.035,maitidevi
03/26/2019,SI885-BNY-78/79,LOCAL KISMIS 100GM,Household,PC,2,84.25,8.425,168.5,176.925,maitidevi
07/16/2021,SI1-BNY-78/79,PRASANSHA DELICIOUS CREAMROLL ,Dairy,PC,1,20.3539823,20.3539823,20.3539823,23,Maitidevi
07/16/2021,SI2-BNY-78/79,LOCAL MURALI MAKAI 1KG,Soft Drinks,PC,1,115,0,115,115,Maitidevi
07/16/2021,SI3-BNY-78/79,COCA COLA 500ML,Meat,PC,1,57.52212389,57.52212389,57.52212389,65,Maitidevi
07/16/2021,SI4-BNY-78/79,CADBURY DAIRY MILK CHOCOLATE 24GMS,Fruits and Vegetables,PC,2,35.39823009,70.79646018,70.79646018,80,Maitidevi
07/16/2021,SI4-BNY-78/79,CURRENT NOODLES 2X SPICY 100GMS,Household,PC,1,39.82300885,39.82300885,39.82300885,45,Maitidevi
07/16/2021,SI5-BNY-78/79,PATANJALI HALDI CHANDAN SOAP 150GMS ,Baking Goods,PC,5,41.59292035,207.9646018,207.9646018,235,Maitidevi
07/16/2021,SI5-BNY-78/79,AURA NATURAL STRAWBERRY HAND WASH 175ML,Snack Foods,PC,1,50.44247788,50.44247788,50.44247788,57,Maitidevi
07/16/2021,SI5-BNY-78/79,CURRENT NOODLES 2X SPICY 100GMS,Snack Foods,PC,1,39.82300885,39.82300885,39.82300885,45,Maitidevi
07/16/2021,SI5-BNY-78/79,AAYO ULTRA LAUNDARY  SOAP 180GMS,Frozen Foods,PC,3,27.43363,82.30089,82.30089,93.0000057,Maitidevi
07/16/2021,SI6-BNY-78/79,NEBICO CASHEW COOKIES PLATINUM SERIES 150GMS,Frozen Foods,PC,1,41.59292035,41.59292035,41.59292035,47,Maitidevi
07/16/2021,SI7-BNY-78/79,BRITANNIA GOOD DAY BUTTER 75GMS,Fruits and Vegetables,PC,1,16.81415929,16.81415929,16.81415929,19,Maitidevi
07/16/2021,SI8-BNY-78/79,SNOW FUN TOP KULFI ,Dairy,PC,2,8.849557522,17.69911504,17.69911504,20,Maitidevi
07/16/2021,SI9-BNY-78/79,REAL BURRST MANGO 180ML,Fruits and Vegetables,PC,1,20.3539823,20.3539823,20.3539823,23,Maitidevi
07/16/2021,SI10-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Snack Foods,CASE,3,119.4690265,358.4070796,358.4070796,405,Maitidevi
07/16/2021,SI11-BNY-78/79,CADBURY DAIRY MILK CHOCOLATE 24GMS,Fruits and Vegetables,PC,2,35.39823009,70.79646018,70.79646018,80,panga
07/16/2021,SI11-BNY-78/79,AZZABKO STRAWBERRY 100ML,Breakfast,PC,1,53.09734513,53.09734513,53.09734513,60,panga
07/16/2021,SI12-BNY-78/79,PATANJALI SUPER DISHWASH TUBE 500GMS,Health and Hygiene,PC,1,56.63716814,56.63716814,56.63716814,64,panga
07/16/2021,SI12-BNY-78/79,SIDE BABY CLIPS,Breakfast,PC,1,35.39823,35.39823,35.39823,39.9999999,panga
07/16/2021,SI13-BNY-78/79,BALA MOTI 2PC SET,Hard Drinks,PC,1,265.4867257,265.4867257,265.4867257,300,panga
07/16/2021,SI14-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Dairy,PC,1,132.7433628,132.7433628,132.7433628,150,panga
07/16/2021,SI15-BNY-78/79,AZZABKO CHOCOLATE 100ML,Snack Foods,PC,1,53.09734513,53.09734513,53.09734513,60,panga
07/16/2021,SI15-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Baking Goods,PC,1,30.97345133,30.97345133,30.97345133,35,panga
07/16/2021,SI16-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Household,PC,1,30.97345133,30.97345133,30.97345133,35,Koteshwor
07/16/2021,SI17-BNY-78/79,MAAS CHHATA DAAL 1KG,Baking Goods,PC,1,200,0,200,200,Koteshwor
07/16/2021,SI17-BNY-78/79,CYCLE RHYTHM AMBER ECONOMY,Frozen Foods,PC,1,88.49557522,88.49557522,88.49557522,100,Koteshwor
07/16/2021,SI17-BNY-78/79,PRASANSHA COOKIES SMALL BOX,Household,PKT,1,84.07079646,84.07079646,84.07079646,95,Koteshwor
07/16/2021,SI17-BNY-78/79,KALPA AATA  2KG,Snack Foods,PC,1,105.3097345,105.3097345,105.3097345,119,Koteshwor
07/16/2021,SI18-BNY-78/79,WESTBAKE GOOD BAKE RICH BUTTER COOKIES 180GM,Hard Drinks,PC,2,44.24779,88.49558,88.49558,100.0000054,Koteshwor
07/16/2021,SI19-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Dairy,PC,3,132.7433628,398.2300885,398.2300885,450,Koteshwor
07/16/2021,SI20-BNY-78/79,SNOW FUN TOP KULFI ,Canned,PC,3,8.849557522,26.54867257,26.54867257,30,SanoThimi
07/16/2021,SI21-BNY-78/79,SPRITE 250ML JIGRI PACK,Dairy,PC,5,35.39823009,176.9911504,176.9911504,200,SanoThimi
07/16/2021,SI21-BNY-78/79,DUNOD PACKAGE 5PC,Health and Hygiene,PKT,1,43.36283186,43.36283186,43.36283186,49,SanoThimi
07/16/2021,SI22-BNY-78/79,KAACH CHURA SET 'B',Snack Foods,PC,1,39.82300885,39.82300885,39.82300885,45,SanoThimi
07/16/2021,SI22-BNY-78/79,ROCK TOP,Breads,PC,2,22.12389,44.24778,44.24778,49.9999914,SanoThimi
07/16/2021,SI22-BNY-78/79,BALA KAACH 4PC SET 'B',Soft Drinks,PC,1,137.1681416,137.1681416,137.1681416,155,SanoThimi
07/16/2021,SI22-BNY-78/79,DERMI COOL POWDER 90GM,Health and Hygiene,PC,1,119.46903,119.46903,119.46903,135.0000039,SanoThimi
07/16/2021,SI22-BNY-78/79,ANANTA BHOG SUJI 500GMS,Fruits and Vegetables,PC,1,38.05309735,38.05309735,38.05309735,43,SanoThimi
07/16/2021,SI22-BNY-78/79,KAVERI MEHENDI ,Soft Drinks,PC,1,15.04424779,15.04424779,15.04424779,17,SanoThimi
07/16/2021,SI23-BNY-78/79,COCA COLA 1.5LTR,Snack Foods,PC,1,137.1681416,137.1681416,137.1681416,155,SanoThimi
07/16/2021,SI24-BNY-78/79,KAVERI MEHENDI ,Snack Foods,PC,2,15.04424779,30.08849558,30.08849558,34,SanoThimi
07/16/2021,SI24-BNY-78/79,HANKY,Dairy,PC,1,26.54867,26.54867,26.54867,29.9999971,SanoThimi
07/16/2021,SI24-BNY-78/79,GILLETTE 2 DISPOSABLE,Meat,PC,1,21.23893805,21.23893805,21.23893805,24,Koteshwor
07/16/2021,SI24-BNY-78/79,SANCHO FEEL THE RELIEF ,Snack Foods,PC,1,35,0,35,35,Koteshwor
07/16/2021,SI24-BNY-78/79,CLEAR COMPLETE ACTIVE CARE OIL 150ML ,Canned,PC,1,79.6460177,79.6460177,79.6460177,90,Koteshwor
07/16/2021,SI25-BNY-78/79,KELLOGGS CHOCOS VARIETY PALL,Canned,PC,1,84.07079646,84.07079646,84.07079646,95,Koteshwor
07/16/2021,SI25-BNY-78/79,ORAL B NEEM EXTRACT BUY 2 GET 1 FREE SOFT 40,Dairy,PC,1,95.57522124,95.57522124,95.57522124,108,Koteshwor
07/16/2021,SI25-BNY-78/79,CADBURY ORIGINAL (VANILLA) 46.3GMS,Health and Hygiene,PC,1,21.23893805,21.23893805,21.23893805,24,Koteshwor
07/16/2021,SI25-BNY-78/79,RIN SHAKTI 900GMS,Canned,PC,1,97.34513274,97.34513274,97.34513274,110,Koteshwor
07/16/2021,SI26-BNY-78/79,GHAILA MUSTARD OIL 500ML ,Baking Goods,CASE,2,119.4690265,238.9380531,238.9380531,270,Koteshwor
07/16/2021,SI26-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Dairy,PC,1,112.3893805,112.3893805,112.3893805,127,Koteshwor
07/16/2021,SI27-BNY-78/79,SINDUR PACK,Health and Hygiene,PC,1,13.27434,13.27434,13.27434,15.0000042,Koteshwor
07/16/2021,SI27-BNY-78/79,NAKED LIPSTICK,Frozen Foods,PC,1,66.37168,66.37168,66.37168,74.9999984,Koteshwor
07/16/2021,SI27-BNY-78/79,SPRITE 500 ML,Canned,PC,1,57.52212,57.52212,57.52212,64.9999956,Koteshwor
07/16/2021,SI27-BNY-78/79,DERMI COOL POWDER 150GM,Fruits and Vegetables,PC,1,163.71681,163.71681,163.71681,184.9999953,Koteshwor
07/16/2021,SI27-BNY-78/79,STAYFREE  SECURE 7 PADS ,Household,PC,1,40.70796,40.70796,40.70796,45.9999948,Koteshwor
07/16/2021,SI27-BNY-78/79,DABUR ALMOND HAIR OIL 2X VIT-E 100ML,Snack Foods,PC,1,87.61062,87.61062,87.61062,99.0000006,Koteshwor
07/16/2021,SI28-BNY-78/79,AZZABKO STRAWBERRY 100ML,Household,PC,1,53.09734513,53.09734513,53.09734513,60,Koteshwor
07/16/2021,SI28-BNY-78/79,AZZABKO CONE VANILLA CRUNCH DELIGHT,Hard Drinks,PC,1,79.6460177,79.6460177,79.6460177,90,Koteshwor
07/16/2021,SI29-BNY-78/79,CHANA 500GMS ,Snack Foods,PC,1,53,0,53,53,Koteshwor
07/16/2021,SI29-BNY-78/79,RIN SHAKTI 450GMS,Canned,PC,1,51.32743363,51.32743363,51.32743363,58,Koteshwor
07/16/2021,SI29-BNY-78/79,SPRITE 500 ML,Fruits and Vegetables,PC,1,57.52212,57.52212,57.52212,64.9999956,Koteshwor
07/16/2021,SI29-BNY-78/79,UJALA NIR SUPREME 75ML ,Meat,PC,1,35.39823009,35.39823009,35.39823009,40,Koteshwor
07/16/2021,SI29-BNY-78/79,AAYO NOON 1KG,Fruits and Vegetables,PC,5,20,0,100,100,Koteshwor
07/16/2021,SI29-BNY-78/79,SHARMA'S DHANIYA 100GM,Frozen Foods,kg,1,26.54867,26.54867,26.54867,29.9999971,Koteshwor
07/16/2021,SI29-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 500GM,Snack Foods,kg,1,60.17699115,60.17699115,60.17699115,68,Koteshwor
07/16/2021,SI29-BNY-78/79,KAAYA BINDI BEAUTY,Snack Foods,PC,1,15.9292,15.9292,15.9292,17.999996,Koteshwor
07/16/2021,SI29-BNY-78/79,PROSTYLE DANDRUFF CONTROL HAIR OIL 75ML,Meat,PC,1,46.01769912,46.01769912,46.01769912,52,Koteshwor
07/16/2021,SI29-BNY-78/79,ENCHANTEUR PARIS BELLE AMOUR DEO MIST 100ML,Dairy,PC,1,194.6902655,194.6902655,194.6902655,220,Koteshwor
07/16/2021,SI30-BNY-78/79,HALDIRAMS KAJU MIXTURE 200GMS,Soft Drinks,PC,1,155.7522124,155.7522124,155.7522124,176,Koteshwor
07/16/2021,SI30-BNY-78/79,CHANA DAAL 500GMS ,Health and Hygiene,PC,1,70,0,70,70,Koteshwor
07/16/2021,SI30-BNY-78/79,ANANTA BHOG SUJI 500GMS,Snack Foods,PC,1,38.05309735,38.05309735,38.05309735,43,Koteshwor
07/16/2021,SI30-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Baking Goods,PC,1,10.61947,10.61947,10.61947,12.0000011,Koteshwor
07/16/2021,SI30-BNY-78/79,ANANTA BHOG MAIDA 1KG,Starchy Foods,PC,1,62.83185841,62.83185841,62.83185841,71,Koteshwor
07/16/2021,SI31-BNY-78/79,NEBICO STAY-FIT SUGAR FREE 75GMS,Canned,PC,1,16.81415929,16.81415929,16.81415929,19,Koteshwor
07/16/2021,SI32-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 1 KG,Household,PKT,1,119.4690265,119.4690265,119.4690265,135,Koteshwor
07/16/2021,SI33-BNY-78/79,KALPA AATA  2KG,Frozen Foods,PC,1,105.3097345,105.3097345,105.3097345,119,Koteshwor
07/16/2021,SI34-BNY-78/79,SIMPLE CLIP,Snack Foods,PC,1,15.04424779,15.04424779,15.04424779,17,Koteshwor
07/16/2021,SI34-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 500GM,Baking Goods,kg,1,60.17699115,60.17699115,60.17699115,68,Koteshwor
07/16/2021,SI35-BNY-78/79,SIMPLE CLIP,Frozen Foods,PC,1,15.04424779,15.04424779,15.04424779,17,Koteshwor
07/16/2021,SI35-BNY-78/79,SONATA EYELINER SELFISH 6ML ,Canned,PC,1,39.82300885,39.82300885,39.82300885,45,Koteshwor
07/16/2021,SI36-BNY-78/79,PARLE-G 65GMS,Snack Foods,PC,1,7.96460177,7.96460177,7.96460177,9,Koteshwor
07/16/2021,SI37-BNY-78/79,GOODLIFE BUTTER KOOKIES 9GM BISCUITS PACKET,Frozen Foods,PKT,1,88.49557522,88.49557522,88.49557522,100,Koteshwor
07/16/2021,SI38-BNY-78/79,DETTOL SOAP  BUY 4 GET 1 FREE ORIGINAL125GMS,Snack Foods,PC,1,314.159292,314.159292,314.159292,355,Koteshwor
07/16/2021,SI38-BNY-78/79,PATANJALI KESH KANTI REETHA SHAMPOO 450ML,Household,PC,1,256.63717,256.63717,256.63717,290.0000021,Koteshwor
07/16/2021,SI38-BNY-78/79,VANISH ALL IN ONE,Baking Goods,PC,1,274.3362832,274.3362832,274.3362832,310,Koteshwor
07/16/2021,SI38-BNY-78/79,JOHNSONS BABY CREAM 50GMS,Fruits and Vegetables,PC,1,106.1946903,106.1946903,106.1946903,120,Koteshwor
07/16/2021,SI39-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 55GM,Fruits and Vegetables,PKT,1,39.82300885,39.82300885,39.82300885,45,Koteshwor
07/16/2021,SI39-BNY-78/79,IT'S BETTER BAIDA LIGHTER,Breakfast,PC,2,10.61947,21.23894,21.23894,24.0000022,Koteshwor
07/16/2021,SI40-BNY-78/79,CURRENT NOODLES HOT N LEMON 100GMS,Snack Foods,PC,1,39.82300885,39.82300885,39.82300885,45,Koteshwor
07/16/2021,SI41-BNY-78/79,PRASANSHA DELICIOUS CREAMROLL ,Meat,PC,2,20.3539823,40.7079646,40.7079646,46,Koteshwor
07/16/2021,SI42-BNY-78/79,PRASANSHA MORNING FRESH MILK BREAD 150GM,Fruits and Vegetables,PC,1,24.77876106,24.77876106,24.77876106,28,Koteshwor
07/16/2021,SI42-BNY-78/79,CADBURY SHOTS 9GMS ,Dairy,PC,2,8.849557522,17.69911504,17.69911504,20,Koteshwor
07/16/2021,SI43-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Soft Drinks,PC,2,8.849557522,17.69911504,17.69911504,20,Koteshwor
07/16/2021,SI44-BNY-78/79,JULPAN MURI 3KG,Fruits and Vegetables,kg,1,194.6902655,194.6902655,194.6902655,220,Koteshwor
07/16/2021,SI45-BNY-78/79,KAVERI MEHENDI CONE ,Health and Hygiene,PC,1,15.04424779,15.04424779,15.04424779,17,Koteshwor
07/16/2021,SI46-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 500GM,Frozen Foods,kg,1,60.17699115,60.17699115,60.17699115,68,Koteshwor
07/16/2021,SI46-BNY-78/79,CLEAR COMPLETE ACTIVE CARE OIL 150ML ,Frozen Foods,PC,1,79.6460177,79.6460177,79.6460177,90,Koteshwor
07/16/2021,SI46-BNY-78/79,CHANA 500GMS ,Fruits and Vegetables,PC,1,53,0,53,53,Koteshwor
07/16/2021,SI46-BNY-78/79,GREEN PEAS 500GMS ,Household,PC,1,75,0,75,75,Koteshwor
07/16/2021,SI46-BNY-78/79,NAYAK TEA 500GMS ,Fruits and Vegetables,PC,1,243.3628319,243.3628319,243.3628319,275,Koteshwor
07/16/2021,SI46-BNY-78/79,CELLO SUNFLOWER OIL 500ML ,Frozen Foods,PC,4,112.3893805,449.5575221,449.5575221,508,Koteshwor
07/16/2021,SI46-BNY-78/79,SNOW FUN TOP KULFI ,Snack Foods,PC,4,8.849557522,35.39823009,35.39823009,40,Koteshwor
07/16/2021,SI47-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Snack Foods,PC,3,30.97345133,92.92035398,92.92035398,105,Koteshwor
07/16/2021,SI48-BNY-78/79,LOCAL KISMIS 100GM,Soft Drinks,PC,1,48.67256637,48.67256637,48.67256637,55,Koteshwor
07/16/2021,SI48-BNY-78/79,CADBURY SILK ROAST ALMOND 58GMS,Snack Foods,PC,1,141.5929204,141.5929204,141.5929204,160,Koteshwor
07/16/2021,SI49-BNY-78/79,WHEEL ACTIVE 2 IN 1 CLEAN & FRESH 850GMS,Canned,PC,1,66.37168142,66.37168142,66.37168142,75,Koteshwor
07/16/2021,SI49-BNY-78/79,CYCLE RHYTHM AMBER ECONOMY,Baking Goods,PC,1,88.49557522,88.49557522,88.49557522,100,Koteshwor
07/16/2021,SI50-BNY-78/79,LOCAL KISMIS 250,Baking Goods,kg,1,119.4690265,119.4690265,119.4690265,135,Koteshwor
07/16/2021,SI50-BNY-78/79,NAIL CLIPPERS SMALL ,Soft Drinks,PC,1,26.54867257,26.54867257,26.54867257,30,Koteshwor
07/16/2021,SI50-BNY-78/79,CURRENT NOODLES 2X SPICY 100GMS,Soft Drinks,PC,2,39.82300885,79.6460177,79.6460177,90,Koteshwor
07/16/2021,SI50-BNY-78/79,S.P. CLIPS PATTA,Dairy,PC,1,7.07965,7.07965,7.07965,8.0000045,Koteshwor
07/16/2021,SI50-BNY-78/79,SIDE BABY CLIPS,Frozen Foods,PC,1,35.39823,35.39823,35.39823,39.9999999,Koteshwor
07/16/2021,SI50-BNY-78/79,RIYA COMB,Meat,PC,1,26.54867,26.54867,26.54867,29.9999971,Koteshwor
07/16/2021,SI51-BNY-78/79,LOCAL KAJU 250GMS,Snack Foods,kg,1,380.5309735,380.5309735,380.5309735,430,Koteshwor
07/16/2021,SI51-BNY-78/79,LOCAL OKHAR 250GMS,Breads,kg,1,150.4424779,150.4424779,150.4424779,170,Koteshwor
07/16/2021,SI52-BNY-78/79,PATANJALI DANTAKANTI DENTAL CREAM 100GMS,Frozen Foods,PC,1,59.2920354,59.2920354,59.2920354,67,Koteshwor
07/16/2021,SI53-BNY-78/79,PATANJALI HONEY 500GMS,Frozen Foods,PC,1,220.3539823,220.3539823,220.3539823,249,Koteshwor
07/16/2021,SI54-BNY-78/79,ORAL B CAVITY DEFENSE 123 SOFT 40,Snack Foods,PC,1,40.7079646,40.7079646,40.7079646,46,Koteshwor
07/16/2021,SI55-BNY-78/79,SPRITE 250ML JIGRI PACK,Soft Drinks,PC,1,35.39823009,35.39823009,35.39823009,40,Suryabinayak
07/16/2021,SI55-BNY-78/79,ARNA 8 WILD HIMALAYAN BEER 8 330ML ,Snack Foods,PC,2,132.7433628,265.4867257,265.4867257,300,Suryabinayak
07/16/2021,SI55-BNY-78/79,EMPEROR 24 CARAT 180ML,Household,PC,1,265.4867257,265.4867257,265.4867257,300,Suryabinayak
07/16/2021,SI56-BNY-78/79,LAXMI PISTA 400GMS,Soft Drinks,PC,1,831.8584071,831.8584071,831.8584071,940,Suryabinayak
07/16/2021,SI56-BNY-78/79,NMC PANEER 200GM,Canned,kg,1,115.04425,115.04425,115.04425,130.0000025,Suryabinayak
07/16/2021,SI56-BNY-78/79,CURRENT CUP NOODLES HOT & SPICY CHILLY PEPPER 70GMS ,Canned,PC,2,61.94690265,123.8938053,123.8938053,140,Suryabinayak
07/16/2021,SI56-BNY-78/79,SOMERSBY APPLE CIDER 250ML,Breads,PC,1,146.0176991,146.0176991,146.0176991,165,Suryabinayak
07/16/2021,SI56-BNY-78/79,KOOL MANGO FRUTI 200ML,Frozen Foods,PC,1,17.69912,17.69912,17.69912,20.0000056,Suryabinayak
07/16/2021,SI57-BNY-78/79,NMC YOGHURT 500ML,Soft Drinks,PC,1,66.37168142,66.37168142,66.37168142,75,Suryabinayak
07/16/2021,SI58-BNY-78/79,YELLOW PEAS 500GMS,Dairy,kg,1,46.90265487,46.90265487,46.90265487,53,Suryabinayak
07/16/2021,SI58-BNY-78/79,CHANA 1KG,Hard Drinks,kg,1,92.92035,92.92035,92.92035,104.9999955,Suryabinayak
07/16/2021,SI59-BNY-78/79,LOCAL KISMIS 100GM,Household,PC,1,48.67256637,48.67256637,48.67256637,55,Suryabinayak
07/16/2021,SI59-BNY-78/79,RUSLAN GOLD ULTRA PREMIUM VODKA 375ML ,Canned,PC,1,973.4513274,973.4513274,973.4513274,1100,Suryabinayak
07/16/2021,SI60-BNY-78/79,AZZABKO BUTTERSCOTCH 100ML,Household,PC,1,53.09734513,53.09734513,53.09734513,60,Suryabinayak
07/16/2021,SI60-BNY-78/79,AZZABKO 21LOVE 100ML,Health and Hygiene,PC,1,53.09734513,53.09734513,53.09734513,60,Suryabinayak
07/16/2021,SI61-BNY-78/79,DERMI COOL POWDER 90GM,Frozen Foods,PC,1,119.46903,119.46903,119.46903,135.0000039,Suryabinayak
07/17/2021,SI62-BNY-78/79,DOCTOR SET FAMILY MEDICAL EQUIPMENT,Canned,PKT,1,244.24779,232.0354005,244.24779,262.2000026,Suryabinayak
07/17/2021,SI63-BNY-78/79,LIFE TAICHIN CHAMAL 1KG,Household,PC,1,140,0,140,140,Suryabinayak
07/17/2021,SI64-BNY-78/79,MAKINO NACHO CHIPS TOMATO 60GMS,Starchy Foods,PC,1,88.49557522,88.49557522,88.49557522,100,Suryabinayak
07/17/2021,SI64-BNY-78/79,LOCAL KAJU 500GMS,Dairy,kg,1,752.2123894,752.2123894,752.2123894,850,Suryabinayak
07/17/2021,SI64-BNY-78/79,MAKINO NACHO CHIPS HONEY & BUTTER 60GMS,Fruits and Vegetables,PC,1,88.49557522,88.49557522,88.49557522,100,Suryabinayak
07/17/2021,SI65-BNY-78/79,TOOTH PIN ,Others,PC,5,8.849557522,44.24778761,44.24778761,50,Suryabinayak
07/17/2021,SI65-BNY-78/79,CHANA 1KG,Household,kg,1,92.92035,92.92035,92.92035,104.9999955,Suryabinayak
07/17/2021,SI66-BNY-78/79,KARMACHARYA DIGESTIVE BISCUITS 100GMS,Household,PC,1,16.81415929,16.81415929,16.81415929,19,Suryabinayak
07/17/2021,SI66-BNY-78/79,MILAP SINDUR,Others,PC,1,42.47788,42.47788,42.47788,48.0000044,Suryabinayak
07/17/2021,SI66-BNY-78/79,STONE TOP SIMPLE,Household,PC,1,16.81416,16.81416,16.81416,19.0000008,Suryabinayak
07/17/2021,SI66-BNY-78/79,GREEN POTE ,Frozen Foods,PC,1,22.12389381,22.12389381,22.12389381,25,Suryabinayak
07/17/2021,SI66-BNY-78/79,KAACH CHURA SET ,Frozen Foods,PC,1,92.92035398,92.92035398,92.92035398,105,Suryabinayak
07/17/2021,SI66-BNY-78/79,KAVERI MEHENDI ,Starchy Foods,PC,1,15.04424779,15.04424779,15.04424779,17,Suryabinayak
07/17/2021,SI67-BNY-78/79,WHISPER CHOICE WINGS 7 PADS,Health and Hygiene,PC,1,42.47787611,42.47787611,42.47787611,48,Suryabinayak
07/17/2021,SI67-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Snack Foods,PC,1,8.849557522,8.849557522,8.849557522,10,Suryabinayak
07/17/2021,SI68-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Household,PC,2,30.97345133,61.94690265,61.94690265,70,Suryabinayak
07/17/2021,SI68-BNY-78/79,DECORATION MAKE UP SET,Soft Drinks,PKT,1,233.62832,233.62832,233.62832,264.0000016,Suryabinayak
07/17/2021,SI69-BNY-78/79,FAIR AND LOVELY MV 25GMS (MRP 75),Frozen Foods,PC,1,62.83185841,62.83185841,62.83185841,71,Suryabinayak
07/17/2021,SI70-BNY-78/79,PAYO POTATO CHIPS CREAM AND ONION FLAVOUR 55GM,Frozen Foods,PKT,3,39.82300885,119.4690265,119.4690265,135,Suryabinayak
07/17/2021,SI71-BNY-78/79,KAACH CHURA SET 'B',Soft Drinks,PC,2,35.39823009,70.79646018,70.79646018,80,Suryabinayak
07/17/2021,SI72-BNY-78/79,SNOW FUN TOP KULFI ,Fruits and Vegetables,PC,1,8.849557522,8.849557522,8.849557522,10,Suryabinayak
07/17/2021,SI73-BNY-78/79,AZZABKO CHOCO MINI BAR 35ML,Household,PC,2,30.97345133,61.94690265,61.94690265,70,Suryabinayak
07/17/2021,SI74-BNY-78/79,PLASTIC POCHHA CHEPTO ,Baking Goods,PC,1,194.6902655,194.6902655,194.6902655,220,Suryabinayak
07/17/2021,SI74-BNY-78/79,LOCAL KAJU 100GM,Breakfast,PC,1,153.0973451,153.0973451,153.0973451,173,Suryabinayak
07/17/2021,SI75-BNY-78/79,LOCAL MEDIUM MUSURO DAAL 500GM,Soft Drinks,kg,1,60.17699115,60.17699115,60.17699115,68,Suryabinayak
07/17/2021,SI76-BNY-78/79,CADBURY DAIRY MILK 6.6GMS ,Frozen Foods,PC,1,8.849557522,8.849557522,8.849557522,10,Suryabinayak
07/17/2021,SI76-BNY-78/79,KAVERI MEHENDI ,Snack Foods,PC,1,14.15929204,14.15929204,14.15929204,16,Suryabinayak
07/17/2021,SI76-BNY-78/79,NEBICO DIGESTIVE 75GMS,Fruits and Vegetables,PC,1,12.38938053,12.38938053,12.38938053,14,Suryabinayak
07/17/2021,SI77-BNY-78/79,TOYS TRUCK ,Canned,PC,1,221.2389381,221.2389381,221.2389381,250,Suryabinayak
07/17/2021,SI78-BNY-78/79,NMC PANEER 200GM,Soft Drinks,kg,1,115.04425,115.04425,115.04425,130.0000025,Suryabinayak
07/17/2021,SI79-BNY-78/79,KAACH CHURA SET 'B',Meat,PC,1,35.39823009,35.39823009,35.39823009,40,Suryabinayak
07/17/2021,SI79-BNY-78/79,PRASANSHA MORNING FRESH MILK BREAD 150GM,Soft Drinks,PC,1,24.77876106,24.77876106,24.77876106,28,Suryabinayak
07/17/2021,SI79-BNY-78/79,GREEN POTE ,Canned,PC,2,22.12389381,44.24778761,44.24778761,50,Suryabinayak
